Point	X	Y	Z
2131	82.194	11.893	-1539.19
2132	82.447	11.886	-1538.931
2133	82.7	11.88	-1538.671
2134	82.953	11.873	-1538.411
2135	83.207	11.866	-1538.151
2136	83.461	11.86	-1537.89
2137	83.715	11.854	-1537.63
2138	83.969	11.847	-1537.369
2139	84.224	11.841	-1537.108
2140	84.479	11.834	-1536.847
2141	84.734	11.828	-1536.586
2142	84.989	11.822	-1536.324
2143	85.244	11.816	-1536.062
2144	85.5	11.809	-1535.801
2145	85.755	11.803	-1535.539
2146	86.011	11.797	-1535.276
2147	86.268	11.791	-1535.014
2148	86.524	11.785	-1534.751
2149	86.781	11.779	-1534.488
2150	87.037	11.773	-1534.225
2151	87.294	11.767	-1533.962
2152	87.551	11.761	-1533.699
2153	87.809	11.756	-1533.435
2154	88.066	11.75	-1533.171
2155	88.324	11.744	-1532.907
2156	88.582	11.738	-1532.643
2157	88.84	11.733	-1532.379
2158	89.098	11.727	-1532.114
2159	89.357	11.722	-1531.85
2160	89.616	11.716	-1531.585
2161	89.875	11.711	-1531.32
2162	90.134	11.705	-1531.054
2163	90.393	11.7	-1530.789
2164	90.652	11.694	-1530.523
2165	90.912	11.689	-1530.257
2166	91.172	11.684	-1529.991
2167	91.432	11.679	-1529.725
2168	91.692	11.673	-1529.459
2169	91.952	11.668	-1529.192
2170	92.213	11.663	-1528.925
2171	92.473	11.658	-1528.658
2172	92.734	11.653	-1528.391
2173	92.995	11.648	-1528.124
2174	93.257	11.643	-1527.856
2175	93.518	11.638	-1527.589
2176	93.78	11.633	-1527.321
2177	94.041	11.628	-1527.053
2178	94.303	11.623	-1526.785
2179	94.565	11.619	-1526.516
2180	94.828	11.614	-1526.247
2181	95.09	11.609	-1525.979
2182	95.353	11.604	-1525.71
2183	95.616	11.6	-1525.44
2184	95.879	11.595	-1525.171
2185	96.137	11.591	-1524.906
2186	96.387	11.586	-1524.65
2187	96.638	11.582	-1524.393
2188	96.889	11.578	-1524.136
2189	97.139	11.574	-1523.879
2190	97.39	11.57	-1523.622
2191	97.641	11.565	-1523.365
2192	97.892	11.561	-1523.108
2193	98.144	11.557	-1522.85
2194	98.395	11.553	-1522.592
2195	98.647	11.549	-1522.334
2196	98.898	11.545	-1522.076
2197	99.15	11.541	-1521.818
2198	99.402	11.537	-1521.56
2199	99.655	11.534	-1521.301
2200	99.907	11.53	-1521.043
2201	100.159	11.526	-1520.784
2202	100.412	11.522	-1520.525
2203	100.665	11.519	-1520.265
2204	100.917	11.515	-1520.006
2205	101.17	11.511	-1519.746
2206	101.423	11.508	-1519.487
2207	101.677	11.504	-1519.227
2208	101.93	11.5	-1518.967
2209	102.184	11.497	-1518.707
2210	102.437	11.493	-1518.446
2211	102.691	11.49	-1518.186
2212	102.945	11.486	-1517.925
2213	103.199	11.483	-1517.664
2214	103.453	11.48	-1517.403
2215	103.707	11.476	-1517.142
2216	103.962	11.473	-1516.881
2217	104.216	11.47	-1516.619
2218	104.471	11.467	-1516.358
2219	104.726	11.463	-1516.096
2220	104.98	11.46	-1515.834
2221	105.235	11.457	-1515.572
2222	105.491	11.454	-1515.31
2223	105.746	11.451	-1515.047
2224	106.001	11.448	-1514.785
2225	106.257	11.445	-1514.522
2226	106.512	11.442	-1514.259
2227	106.768	11.439	-1513.996
2228	107.024	11.436	-1513.733
2229	107.28	11.433	-1513.469
2230	107.536	11.43	-1513.206
2231	107.792	11.427	-1512.942
2232	108.048	11.424	-1512.678
2233	108.305	11.422	-1512.414
2234	108.561	11.419	-1512.15
2235	108.818	11.416	-1511.886
2236	109.075	11.414	-1511.621
2237	109.331	11.411	-1511.356
2238	109.588	11.408	-1511.092
2239	109.845	11.406	-1510.827
2240	110.103	11.403	-1510.561
2241	110.36	11.401	-1510.296
2242	110.617	11.398	-1510.031
2243	110.875	11.396	-1509.765
2244	111.132	11.393	-1509.499
2245	111.39	11.391	-1509.234
2246	111.648	11.388	-1508.967
2247	111.906	11.386	-1508.701
2248	112.164	11.384	-1508.435
2249	112.422	11.382	-1508.168
2250	112.68	11.379	-1507.902
2251	112.938	11.377	-1507.635
2252	113.197	11.375	-1507.368
2253	113.455	11.373	-1507.101
2254	113.714	11.371	-1506.833
2255	113.972	11.368	-1506.566
2256	114.231	11.366	-1506.298
2257	114.49	11.364	-1506.031
2258	114.749	11.362	-1505.763
2259	115.008	11.36	-1505.495
2260	115.267	11.358	-1505.226
2261	115.526	11.356	-1504.958
2262	115.786	11.354	-1504.689
2263	116.045	11.353	-1504.421
2264	116.304	11.351	-1504.152
2265	116.564	11.349	-1503.883
2266	116.823	11.347	-1503.614
2267	117.073	11.345	-1503.355
2268	117.324	11.344	-1503.095
2269	117.574	11.342	-1502.835
2270	117.825	11.341	-1502.575
2271	118.076	11.339	-1502.315
2272	118.326	11.337	-1502.055
2273	118.577	11.336	-1501.794
2274	118.828	11.334	-1501.534
2275	119.079	11.333	-1501.273
2276	119.33	11.331	-1501.012
2277	119.581	11.33	-1500.751
2278	119.832	11.328	-1500.49
2279	120.084	11.327	-1500.229
2280	120.335	11.326	-1499.967
2281	120.586	11.324	-1499.706
2282	120.838	11.323	-1499.444
2283	121.089	11.322	-1499.182
2284	121.341	11.321	-1498.92
2285	121.592	11.319	-1498.658
2286	121.844	11.318	-1498.396
2287	122.096	11.317	-1498.133
2288	122.348	11.316	-1497.871
2289	122.6	11.315	-1497.608
2290	122.852	11.314	-1497.345
2291	123.104	11.312	-1497.083
2292	123.356	11.311	-1496.819
2293	123.608	11.31	-1496.556
2294	123.86	11.309	-1496.293
2295	124.112	11.308	-1496.029
2296	124.365	11.307	-1495.766
2297	124.617	11.306	-1495.502
2298	124.87	11.306	-1495.238
2299	125.122	11.305	-1494.974
2300	125.375	11.304	-1494.71
2301	125.627	11.303	-1494.446
2302	125.88	11.302	-1494.181
2303	126.133	11.301	-1493.916
2304	126.385	11.301	-1493.652
2305	126.638	11.3	-1493.387
2306	126.891	11.299	-1493.122
2307	127.144	11.298	-1492.857
2308	127.397	11.298	-1492.591
2309	127.65	11.297	-1492.326
2310	127.903	11.297	-1492.06
2311	128.156	11.296	-1491.795
2312	128.41	11.295	-1491.529
2313	128.663	11.295	-1491.263
2314	128.916	11.294	-1490.997
2315	129.169	11.294	-1490.731
2316	129.423	11.293	-1490.464
2317	129.676	11.293	-1490.198
2318	129.93	11.292	-1489.931
2319	130.183	11.292	-1489.664
2320	130.437	11.292	-1489.397
2321	130.69	11.291	-1489.13
2322	130.944	11.291	-1488.863
2323	131.197	11.291	-1488.596
2324	131.451	11.29	-1488.329
2325	131.705	11.29	-1488.061
2326	131.958	11.29	-1487.793
2327	132.212	11.29	-1487.525
2328	132.466	11.289	-1487.257
2329	132.72	11.289	-1486.989
2330	132.974	11.289	-1486.721
2331	133.228	11.289	-1486.453
2332	133.482	11.289	-1486.184
2333	133.736	11.289	-1485.916
2334	133.99	11.289	-1485.647
2335	134.244	11.289	-1485.378
2336	134.498	11.289	-1485.109
2337	134.752	11.289	-1484.84
2338	135.006	11.289	-1484.57
2339	135.26	11.289	-1484.301
2340	135.515	11.289	-1484.031
2341	135.769	11.289	-1483.762
2342	136.023	11.289	-1483.492
2343	136.277	11.289	-1483.222
2344	136.532	11.289	-1482.952
2345	136.786	11.289	-1482.682
2346	137.04	11.29	-1482.411
2347	137.295	11.29	-1482.141
2348	137.549	11.29	-1481.87
2349	137.803	11.29	-1481.599
2350	138.058	11.291	-1481.329
2351	138.308	11.291	-1481.062
2352	138.556	11.291	-1480.798
2353	138.804	11.291	-1480.533
2354	139.053	11.292	-1480.268
2355	139.301	11.292	-1480.003
2356	139.549	11.293	-1479.738
2357	139.798	11.293	-1479.473
2358	140.046	11.293	-1479.208
2359	140.295	11.294	-1478.943
2360	140.543	11.294	-1478.677
2361	140.791	11.295	-1478.411
2362	141.04	11.295	-1478.146
2363	141.288	11.296	-1477.88
2364	141.537	11.296	-1477.614
2365	141.785	11.297	-1477.348
2366	142.034	11.298	-1477.081
2367	142.282	11.298	-1476.815
2368	142.531	11.299	-1476.548
2369	142.779	11.3	-1476.282
2370	143.028	11.3	-1476.015
2371	143.276	11.301	-1475.748
2372	143.525	11.302	-1475.481
2373	143.773	11.302	-1475.214
2374	144.022	11.303	-1474.947
2375	144.27	11.304	-1474.679
2376	144.519	11.305	-1474.412
2377	144.767	11.305	-1474.144
2378	145.016	11.306	-1473.877
2379	145.264	11.307	-1473.609
2380	145.513	11.308	-1473.341
2381	145.761	11.309	-1473.073
2382	146.01	11.31	-1472.805
2383	146.258	11.311	-1472.536
2384	146.507	11.311	-1472.268
2385	146.755	11.312	-1471.999
2386	147.004	11.313	-1471.731
2387	147.252	11.314	-1471.462
2388	147.501	11.315	-1471.193
2389	147.749	11.316	-1470.924
2390	147.998	11.317	-1470.655
2391	148.246	11.318	-1470.385
2392	148.495	11.32	-1470.116
2393	148.743	11.321	-1469.846
2394	148.992	11.322	-1469.577
2395	149.24	11.323	-1469.307
2396	149.489	11.324	-1469.037
2397	149.737	11.325	-1468.767
2398	149.985	11.326	-1468.497
2399	150.234	11.328	-1468.227
2400	150.482	11.329	-1467.957
2401	150.731	11.33	-1467.686
2402	150.979	11.331	-1467.416
2403	151.227	11.333	-1467.145
2404	151.476	11.334	-1466.874
2405	151.724	11.335	-1466.603
2406	151.972	11.336	-1466.332
2407	152.22	11.338	-1466.061
2408	152.469	11.339	-1465.79
2409	152.717	11.34	-1465.518
2410	152.965	11.342	-1465.247
2411	153.213	11.343	-1464.975
2412	153.461	11.345	-1464.703
2413	153.71	11.346	-1464.432
2414	153.958	11.348	-1464.16
2415	154.206	11.349	-1463.887
2416	154.454	11.35	-1463.615
2417	154.702	11.352	-1463.343
2418	154.95	11.353	-1463.071
2419	155.198	11.355	-1462.798
2420	155.446	11.357	-1462.525
2421	155.694	11.358	-1462.253
2422	155.942	11.36	-1461.98
2423	156.19	11.361	-1461.707
2424	156.437	11.363	-1461.434
2425	156.685	11.365	-1461.16
2426	156.933	11.366	-1460.887
2427	157.181	11.368	-1460.613
2428	157.429	11.369	-1460.34
2429	157.676	11.371	-1460.066
2430	157.924	11.373	-1459.792
2431	158.171	11.375	-1459.518
2432	158.419	11.376	-1459.244
2433	158.667	11.378	-1458.97
2434	158.914	11.38	-1458.696
2435	159.162	11.382	-1458.422
2436	159.409	11.383	-1458.147
2437	159.655	11.385	-1457.874
2438	159.899	11.387	-1457.603
2439	160.143	11.389	-1457.332
2440	160.387	11.391	-1457.06
2441	160.631	11.393	-1456.789
2442	160.875	11.394	-1456.518
2443	161.119	11.396	-1456.246
2444	161.363	11.398	-1455.975
2445	161.606	11.4	-1455.703
2446	161.85	11.402	-1455.431
2447	162.094	11.404	-1455.159
2448	162.337	11.406	-1454.887
2449	162.581	11.408	-1454.615
2450	162.824	11.41	-1454.342
2451	163.068	11.412	-1454.07
2452	163.311	11.414	-1453.797
2453	163.555	11.416	-1453.525
2454	163.798	11.418	-1453.252
2455	164.041	11.42	-1452.979
2456	164.285	11.422	-1452.706
2457	164.528	11.424	-1452.433
2458	164.771	11.426	-1452.16
2459	165.014	11.428	-1451.887
2460	165.257	11.43	-1451.613
2461	165.5	11.432	-1451.34
2462	165.743	11.435	-1451.066
2463	165.986	11.437	-1450.793
2464	166.229	11.439	-1450.519
2465	166.471	11.441	-1450.245
2466	166.714	11.443	-1449.971
2467	166.957	11.445	-1449.697
2468	167.199	11.448	-1449.423
2469	167.442	11.45	-1449.148
2470	167.684	11.452	-1448.874
2471	167.927	11.454	-1448.599
2472	168.169	11.457	-1448.325
2473	168.411	11.459	-1448.05
2474	168.654	11.461	-1447.775
2475	168.896	11.464	-1447.5
2476	169.138	11.466	-1447.225
2477	169.38	11.468	-1446.95
2478	169.622	11.471	-1446.675
2479	169.864	11.473	-1446.399
2480	170.106	11.475	-1446.124
2481	170.348	11.478	-1445.848
2482	170.589	11.48	-1445.572
2483	170.831	11.482	-1445.297
2484	171.073	11.485	-1445.021
2485	171.314	11.487	-1444.745
2486	171.556	11.49	-1444.469
2487	171.797	11.492	-1444.192
2488	172.038	11.495	-1443.916
2489	172.28	11.497	-1443.64
2490	172.521	11.5	-1443.363
2491	172.762	11.502	-1443.087
2492	173.003	11.505	-1442.81
2493	173.244	11.507	-1442.533
2494	173.485	11.51	-1442.256
2495	173.726	11.512	-1441.979
2496	173.967	11.515	-1441.702
2497	174.207	11.517	-1441.425
2498	174.448	11.52	-1441.147
2499	174.688	11.523	-1440.87
2500	174.929	11.525	-1440.592
2501	175.169	11.528	-1440.315
2502	175.409	11.53	-1440.037
2503	175.65	11.533	-1439.759
2504	175.89	11.536	-1439.481
2505	176.13	11.538	-1439.203
2506	176.37	11.541	-1438.925
2507	176.61	11.544	-1438.647
2508	176.85	11.546	-1438.368
2509	177.089	11.549	-1438.09
2510	177.329	11.552	-1437.811
2511	177.568	11.555	-1437.533
2512	177.808	11.557	-1437.254
2513	178.047	11.56	-1436.975
2514	178.287	11.563	-1436.696
2515	178.526	11.566	-1436.417
2516	178.765	11.568	-1436.138
2517	179.004	11.571	-1435.859
2518	179.243	11.574	-1435.579
2519	179.482	11.577	-1435.3
2520	179.721	11.58	-1435.02
2521	179.959	11.582	-1434.741
2522	180.198	11.585	-1434.461
2523	180.436	11.588	-1434.181
2524	180.675	11.591	-1433.901
2525	180.913	11.594	-1433.622
2526	181.15	11.597	-1433.343
2527	181.387	11.6	-1433.063
2528	181.624	11.602	-1432.784
2529	181.861	11.605	-1432.505
2530	182.098	11.608	-1432.225
2531	182.335	11.611	-1431.946
2532	182.572	11.614	-1431.666
2533	182.809	11.617	-1431.386
2534	183.045	11.62	-1431.106
2535	183.282	11.623	-1430.826
2536	183.518	11.626	-1430.546
2537	183.755	11.629	-1430.266
2538	183.991	11.632	-1429.985
2539	184.227	11.635	-1429.705
2540	184.463	11.638	-1429.425
2541	184.699	11.641	-1429.144
2542	184.935	11.644	-1428.863
2543	185.17	11.647	-1428.583
2544	185.406	11.65	-1428.302
2545	185.641	11.653	-1428.021
2546	185.877	11.656	-1427.74
2547	186.112	11.659	-1427.459
2548	186.347	11.662	-1427.177
2549	186.582	11.665	-1426.896
2550	186.817	11.668	-1426.614
2551	187.052	11.671	-1426.333
2552	187.287	11.674	-1426.051
2553	187.522	11.678	-1425.77
2554	187.756	11.681	-1425.488
2555	187.99	11.684	-1425.206
2556	188.225	11.687	-1424.924
2557	188.459	11.69	-1424.642
2558	188.693	11.693	-1424.36
2559	188.927	11.696	-1424.077
2560	189.161	11.7	-1423.795
2561	189.395	11.703	-1423.512
2562	189.628	11.706	-1423.23
2563	189.862	11.709	-1422.947
2564	190.095	11.712	-1422.664
2565	190.328	11.715	-1422.382
2566	190.561	11.719	-1422.099
2567	190.794	11.722	-1421.816
2568	191.027	11.725	-1421.532
2569	191.26	11.728	-1421.249
2570	191.493	11.732	-1420.966
2571	191.725	11.735	-1420.682
2572	191.958	11.738	-1420.399
2573	192.19	11.741	-1420.115
2574	192.422	11.745	-1419.832
2575	192.654	11.748	-1419.548
2576	192.886	11.751	-1419.264
2577	193.118	11.754	-1418.98
2578	193.35	11.758	-1418.696
2579	193.581	11.761	-1418.412
2580	193.813	11.764	-1418.128
2581	194.044	11.768	-1417.843
2582	194.275	11.771	-1417.559
2583	194.506	11.774	-1417.274
2584	194.737	11.778	-1416.99
2585	194.968	11.781	-1416.705
2586	195.199	11.784	-1416.42
2587	195.429	11.788	-1416.135
2588	195.66	11.791	-1415.851
2589	195.89	11.794	-1415.565
2590	196.12	11.798	-1415.28
2591	196.35	11.801	-1414.995
2592	196.58	11.805	-1414.71
2593	196.81	11.808	-1414.424
2594	197.039	11.811	-1414.139
2595	197.269	11.815	-1413.853
2596	197.498	11.818	-1413.568
2597	197.727	11.822	-1413.282
2598	197.956	11.825	-1412.996
2599	198.185	11.828	-1412.71
2600	198.414	11.832	-1412.424
2601	198.643	11.835	-1412.138
2602	198.871	11.839	-1411.852
2603	199.1	11.842	-1411.565
2604	199.328	11.846	-1411.279
2605	199.556	11.849	-1410.993
2606	199.784	11.853	-1410.706
2607	200.012	11.856	-1410.419
2608	200.239	11.86	-1410.133
2609	200.467	11.863	-1409.846
2610	200.694	11.867	-1409.559
2611	200.921	11.87	-1409.272
2612	201.148	11.873	-1408.985
2613	201.376	11.877	-1408.696
2614	201.604	11.881	-1408.408
2615	201.832	11.884	-1408.119
2616	202.06	11.888	-1407.83
2617	202.287	11.891	-1407.541
2618	202.515	11.895	-1407.251
2619	202.742	11.898	-1406.962
2620	202.969	11.902	-1406.673
2621	203.196	11.905	-1406.383
2622	203.423	11.909	-1406.094
2623	203.649	11.912	-1405.804
2624	203.876	11.916	-1405.514
2625	204.102	11.92	-1405.225
2626	204.328	11.923	-1404.935
2627	204.554	11.927	-1404.645
2628	204.78	11.93	-1404.355
2629	205.006	11.934	-1404.065
2630	205.232	11.938	-1403.774
2631	205.457	11.941	-1403.484
2632	205.682	11.945	-1403.194
2633	205.907	11.948	-1402.903
2634	206.132	11.952	-1402.613
2635	206.357	11.956	-1402.322
2636	206.581	11.959	-1402.031
2637	206.806	11.963	-1401.741
2638	207.03	11.966	-1401.45
2639	207.254	11.97	-1401.159
2640	207.478	11.974	-1400.868
2641	207.702	11.977	-1400.576
2642	207.925	11.981	-1400.285
2643	208.149	11.985	-1399.994
2644	208.372	11.988	-1399.702
2645	208.595	11.992	-1399.411
2646	208.818	11.996	-1399.119
2647	209.041	11.999	-1398.828
2648	209.263	12.003	-1398.536
2649	209.485	12.007	-1398.244
2650	209.708	12.01	-1397.952
2651	209.93	12.014	-1397.66
2652	210.152	12.018	-1397.368
2653	210.373	12.021	-1397.076
2654	210.595	12.025	-1396.784
2655	210.816	12.029	-1396.492
2656	211.037	12.032	-1396.199
2657	211.258	12.036	-1395.907
2658	211.479	12.04	-1395.614
2659	211.7	12.043	-1395.321
2660	211.92	12.047	-1395.029
2661	212.14	12.051	-1394.736
2662	212.361	12.054	-1394.443
2663	212.58	12.058	-1394.15
2664	212.8	12.062	-1393.857
2665	213.02	12.065	-1393.564
2666	213.239	12.069	-1393.271
2667	213.458	12.073	-1392.977
2668	213.677	12.077	-1392.684
2669	213.896	12.08	-1392.39
2670	214.115	12.084	-1392.097
2671	214.333	12.088	-1391.803
2672	214.551	12.091	-1391.509
2673	214.77	12.095	-1391.216
2674	214.987	12.099	-1390.922
2675	215.205	12.103	-1390.628
2676	215.423	12.106	-1390.334
2677	215.64	12.11	-1390.04
2678	215.857	12.114	-1389.745
2679	216.074	12.117	-1389.451
2680	216.291	12.121	-1389.157
2681	216.507	12.125	-1388.862
2682	216.724	12.129	-1388.568
2683	216.94	12.132	-1388.273
2684	217.156	12.136	-1387.979
2685	217.372	12.14	-1387.684
2686	217.587	12.143	-1387.389
2687	217.803	12.147	-1387.094
2688	218.018	12.151	-1386.799
2689	218.233	12.155	-1386.504
2690	218.448	12.158	-1386.209
2691	218.662	12.162	-1385.914
2692	218.877	12.166	-1385.618
2693	219.091	12.17	-1385.323
2694	219.305	12.173	-1385.028
2695	219.519	12.177	-1384.732
2696	219.732	12.181	-1384.436
2697	219.946	12.185	-1384.141
2698	220.159	12.188	-1383.845
2699	220.372	12.192	-1383.549
2700	220.586	12.196	-1383.252
2701	220.801	12.2	-1382.952
2702	221.017	12.203	-1382.652
2703	221.232	12.207	-1382.352
2704	221.446	12.211	-1382.051
2705	221.661	12.215	-1381.751
2706	221.875	12.218	-1381.451
2707	222.09	12.222	-1381.15
2708	222.304	12.226	-1380.849
2709	222.517	12.23	-1380.549
2710	222.731	12.234	-1380.248
2711	222.944	12.237	-1379.947
2712	223.158	12.241	-1379.646
2713	223.37	12.245	-1379.345
2714	223.583	12.249	-1379.044
2715	223.796	12.252	-1378.743
2716	224.008	12.256	-1378.442
2717	224.22	12.26	-1378.141
2718	224.432	12.264	-1377.839
2719	224.643	12.268	-1377.538
2720	224.855	12.271	-1377.237
2721	225.066	12.275	-1376.935
2722	225.277	12.279	-1376.633
2723	225.487	12.283	-1376.332
2724	225.698	12.286	-1376.03
2725	225.908	12.29	-1375.728
2726	226.118	12.294	-1375.426
2727	226.328	12.298	-1375.124
2728	226.538	12.302	-1374.822
2729	226.747	12.305	-1374.52
2730	226.956	12.309	-1374.217
2731	227.165	12.313	-1373.915
2732	227.373	12.317	-1373.613
2733	227.582	12.32	-1373.31
2734	227.79	12.324	-1373.007
2735	227.998	12.328	-1372.705
2736	228.206	12.332	-1372.402
2737	228.413	12.335	-1372.099
2738	228.62	12.339	-1371.796
2739	228.827	12.343	-1371.494
2740	229.034	12.347	-1371.191
2741	229.241	12.35	-1370.887
2742	229.447	12.354	-1370.584
2743	229.653	12.358	-1370.281
2744	229.859	12.361	-1369.978
2745	230.065	12.365	-1369.674
2746	230.27	12.369	-1369.371
2747	230.475	12.373	-1369.067
2748	230.68	12.376	-1368.764
2749	230.885	12.38	-1368.46
2750	231.089	12.384	-1368.156
2751	231.293	12.387	-1367.853
2752	231.497	12.391	-1367.549
2753	231.701	12.395	-1367.245
2754	231.904	12.399	-1366.941
2755	232.107	12.402	-1366.637
2756	232.31	12.406	-1366.332
2757	232.513	12.41	-1366.028
2758	232.715	12.413	-1365.724
2759	232.917	12.417	-1365.419
2760	233.119	12.421	-1365.115
2761	233.321	12.424	-1364.81
2762	233.522	12.428	-1364.506
2763	233.724	12.432	-1364.201
2764	233.924	12.435	-1363.896
2765	234.125	12.439	-1363.592
2766	234.326	12.443	-1363.287
2767	234.526	12.446	-1362.982
2768	234.726	12.45	-1362.677
2769	234.925	12.454	-1362.372
2770	235.125	12.457	-1362.066
2771	235.324	12.461	-1361.761
2772	235.523	12.465	-1361.456
2773	235.721	12.468	-1361.15
2774	235.92	12.472	-1360.845
2775	236.118	12.475	-1360.539
2776	236.316	12.479	-1360.234
2777	236.513	12.483	-1359.928
2778	236.711	12.486	-1359.622
2779	236.908	12.49	-1359.317
2780	237.104	12.494	-1359.011
2781	237.301	12.497	-1358.705
2782	237.497	12.501	-1358.399
2783	237.693	12.504	-1358.093
2784	237.889	12.508	-1357.787
2785	238.085	12.511	-1357.48
2786	238.28	12.515	-1357.174
2787	238.479	12.519	-1356.861
2788	238.678	12.522	-1356.548
2789	238.876	12.526	-1356.236
2790	239.074	12.53	-1355.923
2791	239.272	12.533	-1355.61
2792	239.47	12.537	-1355.297
2793	239.667	12.54	-1354.984
2794	239.864	12.544	-1354.671
2795	240.061	12.548	-1354.357
2796	240.257	12.551	-1354.044
2797	240.453	12.555	-1353.731
2798	240.649	12.558	-1353.417
2799	240.845	12.562	-1353.104
2800	241.04	12.565	-1352.79
2801	241.235	12.569	-1352.477
2802	241.429	12.573	-1352.163
2803	241.624	12.576	-1351.849
2804	241.818	12.58	-1351.535
2805	242.012	12.583	-1351.222
2806	242.205	12.587	-1350.908
2807	242.399	12.59	-1350.594
2808	242.592	12.594	-1350.279
2809	242.784	12.597	-1349.965
2810	242.977	12.601	-1349.651
2811	243.169	12.604	-1349.337
2812	243.361	12.608	-1349.022
2813	243.552	12.611	-1348.708
2814	243.743	12.615	-1348.393
2815	243.934	12.618	-1348.079
2816	244.125	12.622	-1347.764
2817	244.315	12.625	-1347.449
2818	244.505	12.629	-1347.135
2819	244.695	12.632	-1346.82
2820	244.884	12.635	-1346.505
2821	245.073	12.639	-1346.19
2822	245.262	12.642	-1345.875
2823	245.45	12.646	-1345.56
2824	245.639	12.649	-1345.245
2825	245.826	12.652	-1344.929
2826	246.014	12.656	-1344.614
2827	246.201	12.659	-1344.299
2828	246.388	12.663	-1343.983
2829	246.575	12.666	-1343.668
2830	246.761	12.669	-1343.352
2831	246.947	12.673	-1343.037
2832	247.133	12.676	-1342.721
2833	247.318	12.679	-1342.405
2834	247.503	12.683	-1342.089
2835	247.688	12.686	-1341.774
2836	247.873	12.689	-1341.458
2837	248.057	12.693	-1341.142
2838	248.241	12.696	-1340.826
2839	248.424	12.699	-1340.509
2840	248.608	12.702	-1340.193
2841	248.79	12.706	-1339.877
2842	248.973	12.709	-1339.561
2843	249.155	12.712	-1339.244
2844	249.337	12.715	-1338.928
2845	249.519	12.719	-1338.611
2846	249.7	12.722	-1338.295
2847	249.881	12.725	-1337.978
2848	250.062	12.728	-1337.661
2849	250.242	12.731	-1337.345
2850	250.422	12.735	-1337.028
2851	250.602	12.738	-1336.711
2852	250.781	12.741	-1336.394
2853	250.96	12.744	-1336.077
2854	251.139	12.747	-1335.76
2855	251.318	12.75	-1335.443
2856	251.496	12.753	-1335.126
2857	251.673	12.757	-1334.808
2858	251.851	12.76	-1334.491
2859	252.028	12.763	-1334.174
2860	252.205	12.766	-1333.856
2861	252.381	12.769	-1333.539
2862	252.557	12.772	-1333.221
2863	252.733	12.775	-1332.903
2864	252.908	12.778	-1332.586
2865	253.084	12.781	-1332.268
2866	253.258	12.784	-1331.95
2867	253.433	12.787	-1331.632
2868	253.607	12.79	-1331.315
2869	253.781	12.793	-1330.997
2870	253.954	12.796	-1330.679
2871	254.124	12.799	-1330.367
2872	254.29	12.802	-1330.061
2873	254.457	12.805	-1329.754
2874	254.623	12.808	-1329.448
2875	254.79	12.811	-1329.14
2876	254.957	12.814	-1328.832
2877	255.124	12.817	-1328.524
2878	255.292	12.82	-1328.216
2879	255.459	12.823	-1327.906
2880	255.627	12.826	-1327.597
2881	255.794	12.829	-1327.287
2882	255.962	12.832	-1326.977
2883	256.13	12.835	-1326.666
2884	256.298	12.838	-1326.355
2885	256.466	12.841	-1326.043
2886	256.635	12.844	-1325.731
2887	256.803	12.847	-1325.419
2888	256.972	12.851	-1325.106
2889	257.14	12.854	-1324.792
2890	257.309	12.857	-1324.479
2891	257.478	12.86	-1324.164
2892	257.647	12.864	-1323.85
2893	257.817	12.867	-1323.535
2894	257.986	12.87	-1323.219
2895	258.155	12.873	-1322.903
2896	258.325	12.877	-1322.587
2897	258.495	12.88	-1322.27
2898	258.665	12.884	-1321.953
2899	258.834	12.887	-1321.636
2900	259.005	12.89	-1321.318
2901	259.175	12.894	-1321
2902	259.345	12.897	-1320.681
2903	259.516	12.901	-1320.362
2904	259.686	12.904	-1320.042
2905	259.857	12.908	-1319.722
2906	260.028	12.911	-1319.402
2907	260.198	12.915	-1319.081
2908	260.369	12.918	-1318.76
2909	260.541	12.922	-1318.438
2910	260.712	12.925	-1318.116
2911	260.883	12.929	-1317.793
2912	261.055	12.933	-1317.471
2913	261.226	12.936	-1317.147
2914	261.398	12.94	-1316.824
2915	261.57	12.944	-1316.5
2916	261.742	12.947	-1316.175
2917	261.914	12.951	-1315.85
2918	262.086	12.955	-1315.525
2919	262.258	12.958	-1315.199
2920	262.43	12.962	-1314.873
2921	262.603	12.966	-1314.547
2922	262.775	12.97	-1314.22
2923	262.948	12.974	-1313.893
2924	263.121	12.977	-1313.565
2925	263.294	12.981	-1313.237
2926	263.467	12.985	-1312.908
2927	263.64	12.989	-1312.58
2928	263.813	12.993	-1312.25
2929	263.986	12.997	-1311.921
2930	264.159	13.001	-1311.591
2931	264.333	13.005	-1311.26
2932	264.507	13.009	-1310.93
2933	264.68	13.013	-1310.598
2934	264.854	13.017	-1310.267
2935	265.028	13.021	-1309.935
2936	265.202	13.025	-1309.602
2937	265.376	13.029	-1309.27
2938	265.55	13.033	-1308.937
2939	265.724	13.037	-1308.603
2940	265.899	13.041	-1308.269
2941	266.073	13.045	-1307.935
2942	266.248	13.049	-1307.6
2943	266.422	13.053	-1307.265
2944	266.597	13.057	-1306.93
2945	266.772	13.062	-1306.594
2946	266.947	13.066	-1306.258
2947	267.121	13.07	-1305.921
2948	267.297	13.074	-1305.584
2949	267.472	13.078	-1305.247
2950	267.647	13.083	-1304.909
2951	267.822	13.087	-1304.571
2952	267.998	13.091	-1304.233
2953	268.173	13.096	-1303.894
